id,date,time,continent_code,country_name,country_code,state/province,population,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities,source_name,source_link,Address,Date_time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude_rain,Longitude,Resolved Address,"Name, Info, Conditions",
1155,09/11/09,,NA,United States,US,Texas,4529,Sparks,1.34835,,31.6632,-106.2307,"(31.6632, -106.2307)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.kvia.com/Global/story.asp?S=11118845,"31.6632,-106.2307",09/11/09,65,82.7,72.2,59.5,66.43,82.4,15.8,32.2,146.05,,0.06,8.33,,9.9,77.9,1013.1,"Rain, Thunderstorm, Rain Showers, Light Rain",31.6632,-106.2307,"31.6632,-106.2307","Rain, Overcast",
1167,9/15/09,,NA,Mexico,MX,The Federal District,228927,Magdalena Contreras,3.49173,,19.3161,-99.2398,"(19.316099999999999, -99.239800000000002)",Landslide,Mudslide,Medium,Downpour,,,3,,http://edition.cnn.com/2009/WORLD/americas/09/16/mexico.mudslide.deaths/,"19.3161,-99.2398",09/15/2009,56.6,68.8,62.8,55.1,77.31,,11.4,,166.18,,1.3,38.89,,4.8,95.8,1010.7,"Drizzle, Mist, Light Drizzle, Thunderstorm, Rain, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",19.3161,-99.2398,"19.3161,-99.2398","Rain, Overcast",
1177,9/20/09,,NA,Dominican Republic,DO,Puerto Plata,4563,Altamira,0.885,,19.675,-70.8362,"(19.675000000000001, -70.836200000000005)",Landslide,Landslide,Medium,Downpour,,,2,,http://www.laht.com/article.asp?CategoryId=14092&ArticleId=327347,"19.675,-70.8362",09/20/2009,73.5,90.4,80.4,74.3,82.84,100.4,18.6,,98.56,,0.06,4.35,,7.3,38.6,1014.4,"Lightning Without Thunder, Thunderstorm Without Precipitation, Smoke Or Haze",19.675,-70.8362,"19.675,-70.8362","Rain, Partially cloudy",
1178,9/20/09,,NA,Dominican Republic,DO,Santiago,23304,Tamboril,4.31327,,19.5167,-70.5866,"(19.5167, -70.586600000000004)",Landslide,Landslide,Small,Downpour,,,,,http://www.laht.com/article.asp?CategoryId=14092&ArticleId=327347,"19.5167,-70.5866",09/20/2009,73.5,91.2,80.6,73.8,81.64,98.4,19.5,,99.11,,0.06,4.35,,7.1,40.3,1014.1,"Lightning Without Thunder, Thunderstorm Without Precipitation, Smoke Or Haze",19.5167,-70.5866,"19.5167,-70.5866","Rain, Partially cloudy",
1180,9/20/09,,NA,United States,US,Georgia,3410,Cleveland,15.92157,,34.6768,-83.9076,"(34.6768, -83.907600000000002)",Landslide,Mudslide,Small,Downpour,,,,,,"34.6768,-83.9076",09/20/2009,68.8,75.4,71.3,69.6,94.38,,9.6,,111.67,,3.26,58.33,,5.5,96.1,1020.6,"Drizzle, Mist, Thunderstorm, Rain, Fog, Heavy Rain, Light Rain",34.6768,-83.9076,"34.6768,-83.9076","Rain, Overcast",
1182,9/21/09,,NA,United States,US,Alabama,3485,Livingston,26.97874,,32.804,-88.3108,"(32.804000000000002, -88.3108)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.tuscaloosanews.com/article/20090922/NEWS/909219939/1007?Title=6-dead-others-missing-after-Southeast-flooding,"32.804,-88.3108",09/21/2009,70,80.9,73.6,71.1,92.08,85.6,13,,114.6,,0.73,41.67,,8.1,16.6,1016.9,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain",32.804,-88.3108,"32.804,-88.3108",Rain,
1183,9/21/09,,NA,United States,US,Georgia,5802,Stone Mountain,2.07317,,33.8232,-84.1569,"(33.8232, -84.156899999999993)",Landslide,Mudslide,Small,Downpour,,,,,http://www.examiner.com/x-3958-Atlanta-Northside-Family--Parenting-Examiner~y2009m9d21-Heavy-rain-flooding-in-Atlanta-causes-school-closings-mudslide-and-closed-roads,"33.8232,-84.1569",09/21/2009,68.7,75,70.8,69.3,94.98,,8.7,,101.75,,5.79,79.17,,4.6,91.6,1019.1,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Fog, Heavy Rain, Light Rain",33.8232,-84.1569,"33.8232,-84.1569","Rain, Overcast",
1184,9/21/09,Early morning,NA,United States,US,Georgia,1602,Lookout Mountain,0.80279,Above road,34.977,-85.3665,"(34.976999999999997, -85.366500000000002)",Landslide,Mudslide,Medium,Rain,,,,,http://www.timesfreepress.com/news/2009/sep/21/crews-clearing-mudslide-covenant-college/?breakingnews,"34.977,-85.3665",09/21/2009,69.8,75,72.2,70.1,93.09,,7.8,,136.3,,3.67,66.67,,6.5,85,1018.8,"Mist, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain",34.977,-85.3665,"34.977,-85.3665","Rain, Overcast",
1185,9/21/09,,NA,United States,US,North Carolina,7609,Brevard,3.61918,,35.2594,-82.7102,"(35.259399999999999, -82.7102)",Landslide,Landslide,Small,Downpour,,,,,http://www.wral.com/news/state/story/6050495/,"35.2594,-82.7102",09/21/2009,64.6,67.5,65.7,64.8,96.77,,9.2,,133.33,,1.75,70.83,,4.9,33.1,1022,"Mist, Rain, Heavy Rain, Light Rain",35.2594,-82.7102,"35.2594,-82.7102","Rain, Partially cloudy",
1186,12/28/09,Night,SA,Ecuador,EC,Santo Domingo de los Tsáchilas,200421,Santo Domingo de los Colorados,1.16036,Unknown,-0.3152,-78.9724,"(-0.31519999999999998, -78.972399999999993)",Landslide,Mudslide,Medium,Downpour,,5,3,Latin American Herald Tribune,http://www.laht.com/article.asp?ArticleId=327938&CategoryId=14089,"-0.3152,-78.9724",12/28/2009,50,72.3,56.7,50.7,81.91,,18.7,,181.09,,0.47,8.33,,5.5,82.2,,"Drizzle, Light Drizzle, Precipitation In Vicinity, Rain, Thunderstorm, Fog, Light Rain, Sky Coverage Increasing, Smoke Or Haze",-0.3152,-78.9724,"-0.3152,-78.9724","Rain, Overcast",
1194,9/26/09,,NA,United States,US,Georgia,2301,Trenton,1.12077,,34.8695,-85.521,"(34.869500000000002, -85.521000000000001)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.wsbtv.com/weather/21124942/detail.html,"34.8695,-85.521",09/26/2009,68,74.6,71.6,69.8,94.27,,8.1,,164.71,,1.77,45.83,,7.3,58.4,1014.8,"Mist, Thunderstorm, Rain, Fog, Rain Showers, Heavy Rain, Light Rain",34.8695,-85.521,"34.8695,-85.521","Rain, Partially cloudy",
1195,9/26/09,,NA,United States,US,Tennessee,3944,Gatlinburg,4.11813,,35.7102,-83.5554,"(35.7102, -83.555400000000006)",Landslide,Mudslide,Small,Downpour,,,,,http://www.wbir.com/news/local/story.aspx?storyid=100222&provider=gnews,"35.7102,-83.5554",09/26/2009,64.1,72.1,68,67,96.59,,6.3,,113.47,,2.64,58.33,,6,85.5,1014.5,"Drizzle, Mist, Rain, Thunderstorm, Fog, Rain Showers, Heavy Rain, Light Rain",35.7102,-83.5554,"35.7102,-83.5554","Rain, Overcast",
1256,10/12/09,,NA,United States,US,Texas,45028,Cedar Hill,6.20618,,32.5383,-96.9854,"(32.5383, -96.985399999999998)",Landslide,Landslide,Small,Rain,,,0,,http://www.nbcdfw.com/news/local-beat/Dallas-Backyard-Slips-Away-in-Landslide-64328652.html,"32.5383,-96.9854",10/12/09,54.4,62.7,58.6,57,94.37,,6,,84.29,,0.35,20.83,,6.3,99.1,1016.4,"Mist, Light Drizzle, Heavy Rain, Light Rain",32.5383,-96.9854,"32.5383,-96.9854","Rain, Overcast",
1265,10/17/09,,NA,United States,US,Kentucky,365,Hyden,10.0765,,37.0702,-83.3777,"(37.0702, -83.377700000000004)",Landslide,Rockfall,Small,Downpour,,,,Matthew Crawford (KGS),,"37.0702,-83.3777",10/17/2009,40.7,43.5,42.2,38.8,87.71,,7.9,,260.46,37.4,0,0,,9.6,99.2,1020.5,"Mist, Light Drizzle, Light Rain",37.0702,-83.3777,"37.0702,-83.3777",Overcast,
1266,10/20/09,,NA,Haiti,HT,Ouest,442156,Carrefour,1.31659,,18.5347,-72.4097,"(18.534700000000001, -72.409700000000001)",Landslide,Landslide,Small,Downpour,,,4,,http://www.etaiwannews.com/etn/news_content.php?id=1088959&lang=eng_news,"18.5347,-72.4097",10/20/2009,78.9,89.7,86.5,74.6,68.39,100.5,9.2,,160,,0,0,,5.3,55,,,18.5347,-72.4097,"18.5347,-72.4097",Partially cloudy,
1285,11/08/09,,NA,El Salvador,SV,San Vicente,41504,San Vicente,7.60946,,13.6409,-88.8699,"(13.6409, -88.869900000000001)",Landslide,Complex,Very_large,Tropical cyclone,Tropical Cyclone Ida,,23,,http://www.google.com/hostednews/ap/article/ALeqM5j0XCCb1n12DyhoBoDzGj_hTyEtrAD9BRKPRG0,"13.6409,-88.8699",11/08/09,68.9,76,73.5,71.6,94.05,,10.3,,158.9,,8.07,9.52,,4.6,91.7,,"Drizzle, Mist, Precipitation In Vicinity, Light Drizzle, Rain, Heavy Rain, Light Rain",13.6409,-88.8699,"13.6409,-88.8699","Rain, Overcast",
1286,11/08/09,,NA,El Salvador,SV,La Libertad,33767,Antiguo Cuscatlán,4.86219,,13.7156,-89.2521,"(13.7156, -89.252099999999999)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Cyclone Ida,,4,,http://www.google.com/hostednews/ap/article/ALeqM5j0XCCb1n12DyhoBoDzGj_hTyEtrAD9BRKPRG0,"13.7156,-89.2521",11/08/09,68.4,75.3,72.4,71.1,95.51,,10.3,,168.24,,8.04,9.52,,4.6,90.6,,"Drizzle, Mist, Precipitation In Vicinity, Light Drizzle, Rain, Rain Showers, Heavy Rain, Light Rain, Smoke Or Haze",13.7156,-89.2521,"13.7156,-89.2521","Rain, Overcast",
1287,11/08/09,,NA,El Salvador,SV,San Vicente,41504,San Vicente,5.90726,,13.6094,-88.8488,"(13.609400000000001, -88.848799999999997)",Landslide,Rockfall,Medium,Tropical cyclone,Tropical Cyclone Ida,,,,http://news.bbc.co.uk/2/hi/in_depth/8349333.stm,"13.6094,-88.8488",11/08/09,69,76.3,73.7,71.8,93.76,,10.3,,157,,8.07,9.52,,4.6,92.1,,"Drizzle, Mist, Precipitation In Vicinity, Light Drizzle, Rain, Heavy Rain, Light Rain",13.6094,-88.8488,"13.6094,-88.8488","Rain, Overcast",
1288,11/08/09,,NA,El Salvador,SV,San Vicente,41504,San Vicente,4.03125,,13.6466,-88.8347,"(13.646599999999999, -88.834699999999998)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Cyclone Ida,,,,http://news.yahoo.com/s/afp/20091109/wl_afp/salvadorweatherstorm_20091109100952,"13.6466,-88.8347",11/08/09,68.9,76,73.5,71.7,94,,10.3,,158.67,,8.07,9.52,,4.6,92.2,,"Drizzle, Mist, Precipitation In Vicinity, Light Drizzle, Rain, Heavy Rain, Light Rain",13.6466,-88.8347,"13.6466,-88.8347","Rain, Overcast",
1294,11/11/09,,NA,United States,US,Tennessee,20979,East Ridge,2.60684,,35.0376,-85.255,"(35.037599999999998, -85.254999999999995)",Landslide,Mudslide,Medium,Rain,,,0,,http://geology.com/news/2009/tennessee-rockslide-spectacular-video.shtml,"35.0376,-85.255",11/11/09,56,64.1,59.1,49.5,71.95,,20.8,31.1,59.58,,0.28,16.67,,9.2,93.3,1015.9,"Mist, Rain, Light Rain",35.0376,-85.255,"35.0376,-85.255","Rain, Overcast",
1296,11/13/09,,NA,Costa Rica,CR,Puntarenas,3981,San Vito,18.00524,,8.8021,-83.1335,"(8.8020999999999994, -83.133499999999998)",Landslide,Landslide,Medium,Earthquake,,,1,,http://www.ticotimes.net/dailyarchive/2009_11/1116092.cfm,"8.8021,-83.1335",,,,,,,,,,,,0,,,,,,,8.8021,-83.1335,"8.8021,-83.1335",,
1307,11/17/09,,NA,United States,US,Illinois,27865,Alton,1.54044,,38.898,-90.1993,"(38.898000000000003, -90.199299999999994)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thetelegraph.com/news/park-33219-street-down.html,"38.898,-90.1993",11/17/2009,43.6,48,46.7,44.3,91.22,,15.9,,82.92,38.1,0.28,66.67,,5.8,98.8,1010.9,"Mist, Light Drizzle, Rain, Light Rain",38.898,-90.1993,"38.898,-90.1993","Rain, Overcast",
1353,12/09/09,,NA,United States,US,Tennessee,167674,Chattanooga,5.97545,,35.0672,-85.3697,"(35.0672, -85.369699999999995)",Landslide,Mudslide,Small,Downpour,,,0,,,"35.0672,-85.3697",12/09/09,41.8,60.9,55.2,36.9,54.47,,27.7,43.6,227.75,34.3,1.22,20.83,,9.1,48.4,1003.1,"Mist, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain",35.0672,-85.3697,"35.0672,-85.3697","Rain, Partially cloudy",
1354,12/09/09,,NA,United States,US,Tennessee,7554,Signal Mountain,2.05274,,35.1052,-85.3361,"(35.105200000000004, -85.336100000000002)",Landslide,Mudslide,Small,Downpour,,,0,,,"35.1052,-85.3361",12/09/09,41.9,61,55.2,36.9,54.41,,27.7,43.6,227.54,34.4,1.24,20.83,,9.1,49.9,1003.1,"Mist, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain",35.1052,-85.3361,"35.1052,-85.3361","Rain, Partially cloudy",
1355,12/09/09,,NA,United States,US,Tennessee,7554,Signal Mountain,2.47169,,35.1307,-85.3186,"(35.130699999999997, -85.318600000000004)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.chattanoogan.com/articles/article_164622.asp,"35.1307,-85.3186",12/09/09,41.9,61,55.2,36.8,54.31,,26.4,43.6,226.17,34.3,1.27,16.67,,9.1,50.8,1003.1,"Mist, Rain, Thunderstorm, Rain Showers, Heavy Rain, Light Rain",35.1307,-85.3186,"35.1307,-85.3186","Rain, Partially cloudy",
1357,12/12/09,,NA,United States,US,Missouri,3364,Louisiana,7.60154,,39.4052,-90.9836,"(39.405200000000001, -90.983599999999996)",Landslide,Landslide,Small,Rain,,,0,,http://www.koamtv.com/Global/story.asp?S=11679374,"39.4052,-90.9836",12/12/09,26.8,37.1,32.9,22.4,65.77,,11.8,,151.54,19.9,0.09,12.5,,9.3,78,1020.5,"Mist, Rain, Light Rain",39.4052,-90.9836,"39.4052,-90.9836","Rain, Overcast",
1358,12/13/09,,NA,United States,US,California,4862,Running Springs,8.91845,,34.2425,-117.0219,"(34.2425, -117.0219)",Landslide,Complex,Small,Downpour,,,0,,http://www.rimoftheworld.net/4512,"34.2425,-117.0219",12/13/2009,50,58.6,53.1,47.3,81.8,,9.4,30,247.57,,0.16,25,,9.7,82.9,1015.4,"Mist, Light Drizzle, Heavy Rain, Light Rain",34.2425,-117.0219,"34.2425,-117.0219","Rain, Overcast",
1367,12/18/09,,NA,United States,US,Mississippi,2175,Purvis,17.4013,,31.1345,-89.2276,"(31.134499999999999, -89.227599999999995)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.clarionledger.com/article/20091219/NEWS/912190329/1001/RSS01,"31.1345,-89.2276",12/18/2009,37.9,53.8,46.8,43.9,89.99,,12.3,,220.85,38.4,2.06,37.5,,8.1,79.1,1009.9,"Mist, Rain, Heavy Rain, Light Rain",31.1345,-89.2276,"31.1345,-89.2276","Rain, Overcast",
1391,01/10/10,,NA,Jamaica,JM,Portland,1119,Moore Town,5.02351,,18.1167,-76.45,"(18.116700000000002, -76.45)",Landslide,Landslide,Medium,Downpour,,,0,,http://go-jamaica.com/news/read_article.php?id=15895,"18.1167,-76.45",01/10/10,71.6,84.2,77,64.8,66.85,84,25.3,,251.67,,0,0,,7.1,61.5,1015.3,"Precipitation In Vicinity, Rain Showers, Smoke Or Haze",18.1167,-76.45,"18.1167,-76.45",Partially cloudy,
1393,01/10/10,Night,SA,Ecuador,EC,Pichincha,25742,Machachi,26.18676,,-0.4167,-78.7833,"(-0.41670000000000001, -78.783299999999997)",Landslide,Mudslide,Medium,Rain,,,3,,http://www.laht.com/article.asp?ArticleId=349500&CategoryId=14089,"-0.4167,-78.7833",01/10/10,50.5,69.8,58.2,49.9,76.09,,18.7,,179.78,,0,0,,5.5,84.4,,"Rain, Fog, Light Rain",-0.4167,-78.7833,"-0.4167,-78.7833",Overcast,
1431,1/21/10,Morning,NA,United States,US,California,9277,Valley Center,5.7125,,33.1677,-117.0232,"(33.167700000000004, -117.0232)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.nbcsandiego.com/news/local-beat/Bracing-for-the-Next-Round-82249267.html,"33.1677,-117.0232",01/21/2010,48.8,57.1,52.9,48.3,84.65,,22.8,38.5,194.54,45.8,1.81,87.5,,6.9,94.3,991.6,"Mist, Rain, Heavy Rain, Light Rain",33.1677,-117.0232,"33.1677,-117.0232","Rain, Overcast",
1434,1/21/10,22:00:00,NA,United States,US,Arizona,1424,Tonto Basin,16.48124,,33.8342,-111.4726,"(33.834200000000003, -111.4726)",Landslide,Complex,Small,Downpour,,,0,,http://www.paysonroundup.com/news/2010/jan/21/storm_update/,"33.8342,-111.4726",01/21/2010,50,59.2,54.7,49.8,84.13,,25.8,39.5,157.33,,1.77,95.83,,7.5,99.8,995.9,"Mist, Rain, Rain Showers, Heavy Rain, Light Rain",33.8342,-111.4726,"33.8342,-111.4726","Rain, Overcast",
1435,1/21/10,,NA,United States,US,California,3552,Morongo Valley,1.35292,,34.0373,-116.5898,"(34.037300000000002, -116.5898)",Landslide,Debris flow,Small,Downpour,,,0,,http://www.kesq.com/Global/story.asp?S=11858325,"34.0373,-116.5898",01/21/2010,42.9,46.7,44.6,42,90.76,,16.2,31.1,234.88,38.1,1.45,91.67,,5.8,94.8,992.4,"Mist, Rain, Heavy Rain, Light Rain",34.0373,-116.5898,"34.0373,-116.5898","Rain, Overcast",
1439,1/21/10,17:36:00,NA,United States,US,California,1128,Aguanga,12.95887,,33.4685,-117.001,"(33.468499999999999, -117.001)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.swrnn.com/southwest-riverside/2010-01-22/news/last-in-a-series-of-storms-leaves-its-mark-on-southwest-rivco,"33.4685,-117.001",01/21/2010,47.6,57.2,52.1,49.5,91.04,,27.5,45.6,157,45,1.21,75,,7.1,44.4,991.7,"Mist, Rain, Heavy Rain, Light Rain, Smoke Or Haze",33.4685,-117.001,"33.4685,-117.001","Rain, Partially cloudy",
1441,1/22/10,,NA,United States,US,Arizona,2633,Cordes Lakes,12.98377,,34.1933,-112.1327,"(34.193300000000001, -112.1327)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.mercurynews.com/breaking-news/ci_14252829?nclick_check=1,"34.1933,-112.1327",01/22/2010,41,47.4,44,38.1,80.25,,20.1,32.8,176,35.8,0.2,58.33,,8.3,93.2,998.1,"Heavy Snow, Mist, Light Snow, Fog, Light Rain, Snow",34.1933,-112.1327,"34.1933,-112.1327","Rain, Overcast",
1448,1/24/10,Overnight,NA,United States,US,North Carolina,2937,Rural Hall,7.54867,,36.2967,-80.2462,"(36.296700000000001, -80.246200000000002)",Landslide,Mudslide,Small,Downpour,,,0,,"http://www.myfox8.com/news/wghp-stokes-county-landslide-100125,0,3010188.story","36.2967,-80.2462",01/24/2010,37.7,62.2,45,41.2,86.84,,15.9,32.2,78.29,33.3,0.99,62.5,,5.3,96.8,1011.4,"Drizzle, Mist, Heavy Drizzle, Light Drizzle, Rain, Heavy Rain, Light Rain",36.2967,-80.2462,"36.2967,-80.2462","Rain, Overcast",
1449,1/24/10,16:30:00,NA,United States,US,Tennessee,4577,Madisonville,8.55137,,35.4962,-84.2738,"(35.496200000000002, -84.273799999999994)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.wbir.com/news/local/story.aspx?storyid=111690&provider=top,"35.4962,-84.2738",01/24/2010,45.8,58.3,52.9,48.2,84.87,,14.8,35.9,183.46,42.6,2,70.83,,6.6,93.1,1002.1,"Mist, Rain, Heavy Rain, Light Rain",35.4962,-84.2738,"35.4962,-84.2738","Rain, Overcast",
1450,1/24/10,,NA,United States,US,Tennessee,7554,Signal Mountain,2.56584,,35.1328,-85.3186,"(35.132800000000003, -85.318600000000004)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.timesfreepress.com/news/2010/jan/24/rain-creates-traffic-problems-around-chattanooga/?breakingnews,"35.1328,-85.3186",01/24/2010,48.5,53.7,51.1,48.4,90.66,,18.3,36.9,136.46,42,2.29,50,,4.6,96.3,1002.7,"Mist, Rain, Heavy Rain, Light Rain",35.1328,-85.3186,"35.1328,-85.3186","Rain, Overcast",
1452,1/25/10,Overnight,NA,United States,US,Tennessee,12714,Soddy-Daisy,3.20504,,35.2361,-85.226,"(35.2361, -85.225999999999999)",Landslide,Complex,Small,Downpour,,,0,,http://www.timesfreepress.com/news/2010/jan/25/hamilton-county-mudslide-cleanup-take-3-days/?breakingnews,"35.2361,-85.226",01/25/2010,38.9,51.8,45.7,33.4,63.52,,20.2,30.6,243.79,31.9,0.04,12.5,,9.7,83.3,1004.2,"Light Drizzle, Light Rain",35.2361,-85.226,"35.2361,-85.226","Rain, Overcast",
1453,1/25/10,Morning,NA,United States,US,Pennsylvania,305704,Pittsburgh,1.49656,,40.4355,-80.0122,"(40.435499999999998, -80.012200000000007)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.post-gazette.com/pg/10026/1031034-455.stm,"40.4355,-80.0122",01/25/2010,32.9,51.5,43.6,37.1,78.22,,17.6,29.3,233.71,23.9,0.52,41.67,,9,96.5,994.5,"Mist, Light Snow, Light Drizzle, Rain, Heavy Rain, Light Rain",40.4355,-80.0122,"40.4355,-80.0122","Rain, Overcast",
1454,1/25/10,13:40:00,NA,United States,US,Connecticut,1212,Canaan,10.75115,,41.9953,-73.2068,"(41.9953, -73.206800000000001)",Landslide,Mudslide,Small,Downpour,,,0,,"http://www.courant.com/news/breaking/hc-norfolk-mudslide-0125,0,7632324.story","41.9953,-73.2068",01/25/2010,33.6,55.3,46.1,44.3,93.45,,20.1,34.9,160.17,30.8,1.5,95.83,,5.2,99.1,999.4,"Mist, Light Drizzle, Rain, Fog, Heavy Rain, Light Rain",41.9953,-73.2068,"41.9953,-73.2068","Rain, Overcast",
1455,1/25/10,Early morning,NA,United States,US,North Carolina,2441,Tobaccoville,2.39331,,36.2592,-80.3654,"(36.2592, -80.365399999999994)",Landslide,Mudslide,Small,Downpour,,,0,,http://www2.journalnow.com/content/2010/jan/26/surge-of-heavy-rain-causes-mudslides/news/,"36.2592,-80.3654",01/25/2010,42,63.7,54.3,41.7,64.42,,16.2,32.2,236.29,34.6,0.94,33.33,,9.4,82.4,997.7,"Mist, Rain, Heavy Rain, Light Rain",36.2592,-80.3654,"36.2592,-80.3654","Rain, Overcast",
1456,1/26/10,,NA,United States,US,Kentucky,1255,Manchester,5.79962,Natural slope,37.1016,-83.7568,"(37.101599999999998, -83.756799999999998)",Landslide,Complex,Medium,Downpour,,,0,WKYT,http://www.wkyt.com/wymtnews/headlines/82836912.html,"37.1016,-83.7568",01/26/2010,29.1,33.9,30.9,22.6,71.02,,13.9,23,257.92,20.3,0,4.17,,9,91.1,1014.4,"Light Snow, Mist",37.1016,-83.7568,"37.1016,-83.7568",Overcast,
1459,1/28/10,15:00:00,SA,Peru,PE,Ancash,0,Anta,0.13147,,-9.3584,-77.5984,"(-9.3583999999999996, -77.598399999999998)",Landslide,Complex,Medium,Downpour,,,0,,http://daveslandslideblog.blogspot.com/2010/01/new-images-of-level-of-destruction-in.html,"-9.3584,-77.5984",,,,,,,,,,,,0,,,,,,,-9.3584,-77.5984,"-9.3584,-77.5984",,
1465,02/03/10,,SA,Ecuador,EC,Tungurahua,9501,Baños,11.91442,Unknown,-1.3833,-78.3167,"(-1.3833, -78.316699999999997)",Landslide,Mudslide,Medium,Downpour,,2,4,Latin American Herald Tribune,http://www.laht.com/article.asp?ArticleId=351709&CategoryId=14089,"-1.3833,-78.3167",02/03/10,53.6,68,59.7,54,82.72,,20.8,,177.39,,0.25,11.11,,6.1,88.1,,"Light Drizzle, Precipitation In Vicinity, Rain",-1.3833,-78.3167,"-1.3833,-78.3167","Rain, Overcast",
1467,02/04/10,7:00:00,NA,United States,US,South Carolina,13905,Clemson,4.34093,,34.6998,-82.8804,"(34.699800000000003, -82.880399999999995)",Landslide,Rockfall,Small,Rain,,,0,,http://www.wyff4.com/news/22461410/detail.html,"34.6998,-82.8804",02/04/10,35.7,42.4,39,30.3,71.81,,11.4,18.3,53.38,29.3,0.22,29.17,,8,68,1026.6,"Mist, Rain, Light Rain",34.6998,-82.8804,"34.6998,-82.8804","Rain, Partially cloudy",
1469,02/05/10,,NA,Mexico,MX,México,505881,Toluca,0.66626,,19.288,-99.6469,"(19.288, -99.646900000000002)",Landslide,Landslide,Large,Downpour,,,11,,http://www.trt.net.tr/trtinternational/en/newsDetail.aspx?HaberKodu=dc2169ea-80de-437d-a57a-eb11725c40e5,"19.288,-99.6469",02/05/10,36.8,69.2,50.1,25.3,44.52,,21.1,,218.35,32.2,0.12,4.35,,12,8.5,1012.2,"Fog, Sky Coverage Increasing, Smoke Or Haze",19.288,-99.6469,"19.288,-99.6469",Rain,
1470,02/05/10,,NA,Mexico,MX,Michoacán,78950,Heroica Zitácuaro,4.18059,,19.4,-100.3667,"(19.399999999999999, -100.36669999999999)",Landslide,Mudslide,Medium,Downpour,,,2,,http://www.sott.net/articles/show/202533-Mexico-rainstorms-leave-at-least-15-dead,"19.4,-100.3667",02/05/10,40.4,69.5,49.3,26.4,47.51,,22.4,,196.67,34.6,0,0,,14,0,1013.9,,19.4,-100.3667,"19.4,-100.3667",Clear,
1471,02/05/10,,NA,Mexico,MX,Michoacán,2817,Jarácuaro,3.4274,,19.567,-101.7098,"(19.567, -101.7098)",Landslide,Mudslide,Medium,Downpour,,,1,,http://www.sott.net/articles/show/202533-Mexico-rainstorms-leave-at-least-15-dead,"19.567,-101.7098",02/05/10,37.5,71.7,55.9,42.9,65.79,,9.2,,164.45,45.5,0.22,5.88,,15.1,1.2,1015.3,Sky Coverage Decreasing,19.567,-101.7098,"19.567,-101.7098",Rain,
1472,02/05/10,,NA,Mexico,MX,Michoacán,4943,Mineral de Angangueo,1.69508,,19.6167,-100.3,"(19.616700000000002, -100.3)",Landslide,Mudslide,Medium,Downpour,,,3,,http://www.aajtv.com/news/World/158635_detail.html,"19.6167,-100.3",02/05/10,40.4,69.5,49.7,28.4,49.39,,22.4,,200,35.7,0,0,,14.1,0,1013.5,,19.6167,-100.3,"19.6167,-100.3",Clear,
1474,02/05/10,19:00:00,NA,United States,US,North Carolina,1150,Maggie Valley,0.91282,,35.526,-83.0946,"(35.526000000000003, -83.0946)",Landslide,Mudslide,Medium,Downpour,,,0,,http://www.charlotteobserver.com/breaking/story/1230408.html,"35.525999999999996,-83.0946",02/05/10,32.1,36.9,34.4,33.3,95.31,,10.3,16.1,141,23.7,1.87,100,,3.7,62.4,1011.5,"Mist, Light Snow, Heavy Drizzle, Rain, Heavy Rain, Light Rain, Heavy Freezing Rain, Light Freezing Rain",35.526,-83.0946,"35.525999999999996,-83.0946","Rain, Partially cloudy",
